Timestamp,A0,A1,A2,A3,A4
0.10570502281188965,2903.0,3059.0,624.0,4095.0,2559.0
0.10580587387084961,2531.0,3037.0,605.0,4095.0,1503.0
0.11077404022216797,2800.0,2974.0,625.0,4095.0,1093.0
0.1108849048614502,2800.0,3063.0,1123.0,4095.0,2679.0
0.11678004264831543,2939.0,3041.0,1230.0,4095.0,2640.0
0.1168971061706543,2636.0,2966.0,1242.0,4095.0,1415.0
0.12173604965209961,2860.0,2926.0,1168.0,4095.0,944.0
0.1218421459197998,2922.0,2815.0,1155.0,4095.0,1392.0
0.1278531551361084,2719.0,2649.0,654.0,4095.0,1989.0
0.12798500061035156,2703.0,2921.0,1863.0,4095.0,1089.0
0.13271307945251465,2886.0,2835.0,1767.0,4095.0,1136.0
0.13282322883605957,2102.0,2678.0,1791.0,4095.0,1721.0
0.13873004913330078,2753.0,3076.0,1808.0,4095.0,2623.0
0.13884806632995605,2901.0,3056.0,1874.0,4095.0,3941.0
0.14707303047180176,2538.0,2902.0,1059.0,4095.0,1310.0
0.14719796180725098,2487.0,2386.0,848.0,4095.0,1465.0
0.14976906776428223,2800.0,3067.0,792.0,4095.0,2374.0
0.14988493919372559,2919.0,3042.0,944.0,4095.0,4095.0
0.14999794960021973,2627.0,3021.0,961.0,4095.0,2951.0
0.15583491325378418,2847.0,2927.0,924.0,4095.0,720.0
0.15595102310180664,2825.0,3053.0,1513.0,4095.0,806.0
0.16082119941711426,2951.0,3025.0,1650.0,4095.0,848.0
0.16094708442687988,2687.0,2957.0,1669.0,4095.0,1105.0
0.16700100898742676,2850.0,2883.0,1697.0,4095.0,4095.0
0.1671450138092041,2929.0,2790.0,1773.0,4095.0,4095.0
0.17176508903503418,2743.0,2549.0,1743.0,4095.0,1358.0
0.1718900203704834,2737.0,2896.0,679.0,4095.0,532.0
0.1779019832611084,2886.0,2832.0,624.0,4095.0,2435.0
0.17803192138671875,2201.0,2699.0,607.0,4095.0,4095.0
0.18279004096984863,2806.0,2203.0,621.0,4095.0,1248.0
0.18291807174682617,2906.0,3041.0,639.0,4095.0,1075.0
0.18885207176208496,2555.0,3007.0,657.0,4095.0,562.0
0.18899106979370117,2514.0,2350.0,1047.0,4095.0,4095.0
0.19480514526367188,2784.0,3025.0,1159.0,4095.0,1664.0
0.19493889808654785,2918.0,3024.0,1201.0,4095.0,1535.0
0.19983291625976562,2631.0,2982.0,1201.0,4095.0,1966.0
0.20001220703125,2847.0,2902.0,1313.0,4095.0,2007.0
0.20580792427062988,2977.0,2827.0,779.0,4095.0,811.0
0.20595216751098633,2896.0,2974.0,1678.0,4095.0,2512.0
0.21080708503723145,2679.0,2889.0,1804.0,4095.0,1799.0
0.21094703674316406,2859.0,2842.0,1854.0,4095.0,1502.0
0.2167210578918457,2028.0,2719.0,1830.0,4095.0,1410.0
0.21685409545898438,2714.0,2305.0,1844.0,4095.0,2054.0
0.22172188758850098,2875.0,2895.0,833.0,4095.0,1735.0
0.2218461036682129,2857.0,2768.0,748.0,4095.0,1142.0
0.22780799865722656,2405.0,2608.0,861.0,4095.0,1295.0
0.22796392440795898,2742.0,3001.0,814.0,4095.0,2034.0
0.23281383514404297,2875.0,2993.0,814.0,4095.0,1553.0
0.2329730987548828,2551.0,2975.0,1107.0,4095.0,4095.0
0.23877692222595215,2529.0,2480.0,1586.0,4095.0,1765.0
0.2389359474182129,2768.0,2989.0,1567.0,4095.0,1719.0
0.2448122501373291,2877.0,2960.0,1616.0,4095.0,625.0
0.24497008323669434,2629.0,2935.0,1637.0,4095.0,611.0
0.2497870922088623,2798.0,2834.0,1751.0,4095.0,657.0
0.24994397163391113,2895.0,2781.0,1757.0,4095.0,1648.0
0.2558150291442871,2882.0,2928.0,759.0,4095.0,807.0
0.2559828758239746,2651.0,2858.0,864.0,4095.0,1216.0
0.26079297065734863,2823.0,2791.0,1077.0,4095.0,4095.0
0.2609539031982422,2047.0,2689.0,1153.0,4095.0,2583.0
0.26682496070861816,2719.0,2467.0,1232.0,4095.0,762.0
0.26703715324401855,2858.0,2939.0,1253.0,4095.0,1296.0
0.27175402641296387,2835.0,2750.0,1854.0,4095.0,2559.0
0.2719252109527588,2421.0,2638.0,1884.0,4095.0,710.0
0.2778480052947998,2734.0,2321.0,1902.0,4095.0,2026.0
0.27804088592529297,2847.0,2928.0,1829.0,4095.0,4095.0
0.2828519344329834,2549.0,2911.0,1830.0,4095.0,1093.0
0.2830159664154053,2763.0,2691.0,810.0,4095.0,1252.0
0.28884220123291016,2773.0,2071.0,677.0,4095.0,2420.0
0.28901004791259766,2855.0,2900.0,695.0,4095.0,2400.0
0.2891721725463867,2625.0,2869.0,720.0,4095.0,1659.0
0.29497599601745605,2813.0,2849.0,731.0,4095.0,1683.0
0.2951650619506836,2288.0,2763.0,816.0,4095.0,1409.0
0.29998111724853516,2688.0,2883.0,1421.0,4095.0,1442.0
0.30019426345825195,2682.0,2839.0,1451.0,4095.0,1680.0
0.3060472011566162,2832.0,2769.0,1493.0,4095.0,1301.0
0.3062169551849365,2395.0,2703.0,1760.0,4095.0,1483.0
0.3109259605407715,2714.0,2608.0,1742.0,4095.0,2132.0
0.3111271858215332,2843.0,2145.0,1794.0,4095.0,1535.0
0.3170959949493408,2819.0,2738.0,688.0,4095.0,1150.0
0.3172769546508789,2511.0,2647.0,593.0,4095.0,1671.0
0.32192397117614746,2766.0,2511.0,617.0,4095.0,2416.0
0.3221111297607422,2842.0,2876.0,644.0,4095.0,2335.0
0.32796812057495117,2605.0,2883.0,645.0,4095.0,669.0
0.32817912101745605,2787.0,2859.0,659.0,4095.0,1648.0
0.332988977432251,2775.0,2293.0,1631.0,4095.0,1265.0
0.33319520950317383,2863.0,2869.0,1722.0,4095.0,1132.0
0.3389310836791992,2587.0,2853.0,1808.0,4095.0,2209.0
0.3391289710998535,2800.0,2815.0,1887.0,4095.0,4095.0
0.34496402740478516,2084.0,2723.0,1837.0,4095.0,1070.0
0.3451709747314453,2687.0,2670.0,1519.0,4095.0,2805.0
0.35006022453308105,2647.0,2834.0,816.0,4095.0,755.0
0.350269079208374,2832.0,2796.0,607.0,4095.0,677.0
0.35593605041503906,2499.0,2695.0,658.0,4095.0,611.0
0.35613012313842773,2735.0,2619.0,688.0,4095.0,4095.0
0.3608841896057129,2842.0,2497.0,734.0,4095.0,2539.0
0.3610990047454834,2588.0,2864.0,1776.0,4095.0,732.0
0.36696720123291016,2559.0,2660.0,1423.0,4095.0,4095.0
0.3671879768371582,2768.0,2545.0,1446.0,4095.0,4095.0
0.3718101978302002,2833.0,2278.0,1331.0,4095.0,1492.0
0.3720071315765381,2607.0,2815.0,1362.0,4095.0,2128.0
0.37793493270874023,2794.0,2818.0,1337.0,4095.0,1780.0
0.3781561851501465,2027.0,2047.0,1721.0,4095.0,4095.0
0.38303303718566895,2155.0,2833.0,1792.0,4095.0,1736.0
0.3832540512084961,2666.0,2827.0,1927.0,4095.0,1858.0
0.3889191150665283,2805.0,2801.0,1893.0,4095.0,1582.0
0.3891291618347168,2435.0,2741.0,1897.0,4095.0,1407.0
0.3948979377746582,2716.0,2672.0,1922.0,4095.0,2160.0
0.39510607719421387,2695.0,2796.0,782.0,4095.0,1777.0
0.39994096755981445,2784.0,2759.0,805.0,4095.0,1315.0
0.4001500606536865,2523.0,2674.0,811.0,4095.0,1699.0
0.4059929847717285,2754.0,2583.0,1114.0,4095.0,1952.0
0.40619611740112305,2832.0,2443.0,1107.0,4095.0,867.0
0.41081881523132324,2609.0,2139.0,1011.0,4095.0,1185.0
0.4110422134399414,2607.0,2625.0,1770.0,4095.0,1499.0
0.4168710708618164,2790.0,2519.0,1741.0,4095.0,2105.0
0.41708803176879883,2031.0,2187.0,1740.0,4095.0,2492.0
0.4218902587890625,2670.0,2800.0,1783.0,4095.0,2017.0
0.4220881462097168,2789.0,2782.0,1754.0,4095.0,1435.0
0.4278109073638916,2399.0,2717.0,1577.0,4095.0,1439.0
0.4280369281768799,2403.0,2210.0,764.0,4095.0,843.0
0.43282222747802734,2702.0,2783.0,855.0,4095.0,615.0
0.43303728103637695,2814.0,2753.0,841.0,4095.0,4095.0
0.4388282299041748,2525.0,2718.0,930.0,4095.0,4095.0
0.43903613090515137,2747.0,2628.0,1090.0,4095.0,891.0
0.4449610710144043,2791.0,2768.0,1700.0,4095.0,4095.0
0.44515109062194824,2805.0,2717.0,1638.0,4095.0,695.0
0.44983625411987305,2597.0,2635.0,1607.0,4095.0,594.0
0.45003604888916016,2768.0,2559.0,1632.0,4095.0,4095.0
0.45572900772094727,2514.0,2438.0,1593.0,4095.0,4095.0
0.4559040069580078,2640.0,1947.0,1648.0,4095.0,1703.0
0.45606422424316406,2655.0,2608.0,606.0,4095.0,4095.0
0.4609410762786865,2793.0,2535.0,624.0,4095.0,727.0
0.46110010147094727,2315.0,2416.0,644.0,4095.0,2703.0
0.4670600891113281,2671.0,2722.0,688.0,4095.0,1642.0
0.46729302406311035,2811.0,2750.0,682.0,4095.0,2321.0
0.4719240665435791,2479.0,2735.0,799.0,4095.0,2951.0
0.472121000289917,2496.0,1916.0,1130.0,4095.0,1880.0
0.4779541492462158,2689.0,2753.0,1183.0,4095.0,2018.0
0.4781789779663086,2850.0,2731.0,1271.0,4095.0,1987.0
0.48292112350463867,2558.0,2666.0,1301.0,4095.0,1510.0
0.48311519622802734,2798.0,2606.0,1403.0,4095.0,2111.0
0.4890100955963135,2816.0,2540.0,877.0,4095.0,2137.0
0.48925185203552246,2815.0,2702.0,1741.0,4095.0,1733.0
0.49498915672302246,2603.0,2587.0,1727.0,4095.0,1330.0
0.4952981472015381,2750.0,2537.0,1887.0,4095.0,1731.0
0.4999971389770508,2227.0,2410.0,1826.0,4095.0,2208.0
0.5002052783966064,2633.0,1897.0,1767.0,4095.0,1872.0
0.505944013595581,2778.0,2693.0,1535.0,4095.0,805.0
0.5061788558959961,2777.0,2421.0,796.0,4095.0,1985.0
0.510936975479126,2375.0,1913.0,783.0,4095.0,2096.0
0.5111761093139648,2665.0,2691.0,959.0,4095.0,1455.0
0.5171148777008057,2791.0,2665.0,959.0,4095.0,2590.0
0.5173652172088623,2534.0,2653.0,1022.0,4095.0,4095.0
0.5218231678009033,2486.0,2708.0,1697.0,4095.0,2736.0
0.522071123123169,2706.0,2693.0,1590.0,4095.0,3475.0
0.5278811454772949,2783.0,2643.0,1645.0,4095.0,4095.0
0.5281341075897217,2559.0,2615.0,1535.0,4095.0,935.0
0.5330541133880615,2736.0,2540.0,1535.0,4095.0,779.0
0.5332980155944824,2191.0,2435.0,1584.0,4095.0,4095.0
0.5389740467071533,2781.0,2657.0,814.0,4095.0,717.0
0.5392131805419922,2592.0,2559.0,1088.0,4095.0,657.0
0.5448908805847168,2739.0,2495.0,1155.0,4095.0,4095.0
0.5451531410217285,2115.0,2382.0,1190.0,4095.0,4095.0
0.5499391555786133,2628.0,1950.0,1424.0,4095.0,839.0
0.5501809120178223,2755.0,2701.0,1302.0,4095.0,4095.0
0.5559041500091553,2752.0,2443.0,1619.0,4095.0,689.0
0.5561559200286865,2385.0,2273.0,1764.0,4095.0,4095.0
0.5608820915222168,2638.0,2687.0,1698.0,4095.0,1687.0
0.5611600875854492,2762.0,2672.0,1735.0,4095.0,2160.0
0.5669441223144531,2467.0,2647.0,1697.0,4095.0,2023.0
0.5671918392181396,2693.0,2638.0,1635.0,4095.0,1762.0
0.5719881057739258,2690.0,2686.0,831.0,4095.0,1829.0
0.5722389221191406,2768.0,2646.0,916.0,4095.0,2160.0
0.5830831527709961,2503.0,2629.0,1090.0,4095.0,1792.0
0.5833292007446289,2711.0,2541.0,960.0,4095.0,1791.0
0.5835311412811279,1936.0,2458.0,927.0,4095.0,779.0
0.5837461948394775,1886.0,2638.0,1673.0,4095.0,2128.0
0.5894491672515869,2582.0,2591.0,1748.0,4095.0,1430.0
0.5895900726318359,2721.0,2515.0,1694.0,4095.0,1888.0
0.5952231884002686,2303.0,2422.0,1681.0,4095.0,774.0
0.5953638553619385,2618.0,2293.0,1734.0,4095.0,1325.0
0.6003439426422119,2736.0,2556.0,1745.0,4095.0,1555.0
0.6004750728607178,2727.0,2483.0,613.0,4095.0,1553.0
0.6060760021209717,2444.0,2370.0,629.0,4095.0,561.0
0.6063492298126221,2669.0,2208.0,641.0,4095.0,848.0
0.6111760139465332,2755.0,2655.0,642.0,4095.0,4095.0
0.6113319396972656,2507.0,2647.0,695.0,4095.0,4095.0
0.6114530563354492,2702.0,2608.0,710.0,4095.0,738.0
0.6169230937957764,2690.0,1879.0,1200.0,4095.0,2557.0
0.6170620918273926,2023.0,2640.0,1296.0,4095.0,4095.0
0.6222081184387207,2547.0,2624.0,1477.0,4095.0,4095.0
0.6225638389587402,2704.0,2587.0,1340.0,4095.0,635.0
0.6279571056365967,2277.0,2514.0,1391.0,4095.0,523.0
0.6280851364135742,2559.0,2426.0,1424.0,4095.0,4095.0
0.6329219341278076,2583.0,2608.0,1776.0,4095.0,847.0
0.6330440044403076,2715.0,2549.0,1868.0,4095.0,561.0
0.6389131546020508,2361.0,2483.0,1863.0,4095.0,4095.0
0.6390290260314941,2639.0,2382.0,1840.0,4095.0,1687.0
0.6448349952697754,2730.0,2217.0,1109.0,4095.0,2201.0
0.644949197769165,2462.0,2624.0,1600.0,4095.0,592.0
0.6497340202331543,2458.0,2467.0,1040.0,4095.0,4095.0
0.649852991104126,2677.0,2363.0,1009.0,4095.0,1360.0
0.6557610034942627,2730.0,1962.0,1151.0,4095.0,2279.0
0.655872106552124,2517.0,2628.0,1117.0,4095.0,2122.0
0.660836935043335,2679.0,2613.0,1209.0,4095.0,973.0
0.6609511375427246,2687.0,2222.0,1624.0,4095.0,1654.0
0.6668291091918945,1925.0,2214.0,1300.0,4095.0,2354.0
0.6669399738311768,2549.0,2620.0,622.0,4095.0,2015.0
0.6717300415039062,2706.0,2597.0,618.0,4095.0,626.0
0.6718389987945557,2289.0,2543.0,591.0,4095.0,974.0
0.6778209209442139,2586.0,2455.0,610.0,4095.0,1328.0
0.6779768466949463,2559.0,2583.0,1055.0,4095.0,1613.0
0.6827971935272217,2720.0,2544.0,1061.0,4095.0,782.0
0.6829211711883545,2349.0,2451.0,1157.0,4095.0,1711.0
0.6887571811676025,2622.0,2384.0,1162.0,4095.0,2631.0
0.6888799667358398,2730.0,2238.0,1313.0,4095.0,2533.0
0.6947910785675049,2448.0,2490.0,1247.0,4095.0,1313.0
0.6949200630187988,2445.0,2439.0,1757.0,4095.0,2431.0
0.6998531818389893,2678.0,2320.0,1779.0,4095.0,4095.0
0.6999969482421875,2741.0,2064.0,1787.0,4095.0,1722.0
0.7057449817657471,2523.0,2581.0,1819.0,4095.0,893.0
0.7058792114257812,2693.0,2599.0,1911.0,4095.0,545.0
0.7107760906219482,1858.0,2531.0,1064.0,4095.0,3053.0
0.7108991146087646,2736.0,1723.0,851.0,4095.0,976.0
0.7168309688568115,2535.0,2595.0,1019.0,4095.0,928.0
0.7169680595397949,2710.0,2544.0,1101.0,4095.0,559.0
0.722027063369751,2176.0,2518.0,1077.0,4095.0,4095.0
0.7221550941467285,2595.0,2442.0,1091.0,4095.0,2916.0
0.7278120517730713,2735.0,2285.0,687.0,4095.0,1227.0
0.727959156036377,2731.0,2512.0,1571.0,4095.0,3863.0
0.7328650951385498,2331.0,2503.0,1597.0,4095.0,624.0
0.7330188751220703,2602.0,2410.0,1643.0,4095.0,2467.0
0.7388081550598145,2725.0,2315.0,1607.0,4095.0,2539.0
0.7389452457427979,2429.0,1967.0,1697.0,4095.0,4095.0
0.7447571754455566,2399.0,2421.0,608.0,4095.0,634.0
0.7448940277099609,2640.0,2333.0,620.0,4095.0,3398.0
0.7498400211334229,2729.0,2180.0,656.0,4095.0,1776.0
0.7499840259552002,2485.0,2590.0,718.0,4095.0,1466.0
0.7557468414306641,2682.0,2559.0,784.0,4095.0,1161.0
0.7558920383453369,2362.0,2542.0,912.0,4095.0,1984.0
0.7607429027557373,2735.0,1955.0,1382.0,4095.0,1843.0
0.7608861923217773,2514.0,2559.0,1355.0,4095.0,885.0
0.7668108940124512,2703.0,2545.0,1331.0,4095.0,1004.0
0.7669839859008789,2015.0,2514.0,1520.0,4095.0,1375.0
0.767125129699707,2559.0,2433.0,1586.0,4095.0,871.0
0.7718899250030518,2710.0,2316.0,1738.0,4095.0,880.0
0.7720611095428467,2699.0,2518.0,1927.0,4095.0,962.0
0.7781369686126709,2333.0,2447.0,1860.0,4095.0,2183.0
0.7783050537109375,2590.0,2363.0,1887.0,4095.0,4049.0
0.7829411029815674,2710.0,2256.0,1952.0,4095.0,1895.0
0.7830979824066162,2423.0,1730.0,1904.0,4095.0,627.0
0.7889270782470703,2654.0,2559.0,1700.0,4095.0,2928.0
0.7890760898590088,2656.0,2349.0,1195.0,4095.0,780.0
0.7950260639190674,2704.0,2214.0,1135.0,4095.0,797.0
0.7951970100402832,2479.0,1978.0,1072.0,4095.0,2395.0
0.7999482154846191,2674.0,2559.0,1164.0,4095.0,4095.0
0.8000972270965576,1850.0,2544.0,1183.0,4095.0,763.0
0.8059589862823486,1843.0,2063.0,1616.0,4095.0,947.0
0.8061251640319824,2511.0,2559.0,1754.0,4095.0,553.0
0.8109478950500488,2698.0,2557.0,1771.0,4095.0,2075.0
0.8111281394958496,2269.0,2495.0,1793.0,4095.0,4095.0
0.8169190883636475,2591.0,2462.0,1878.0,4095.0,847.0
0.8171160221099854,2704.0,2353.0,1791.0,4095.0,3840.0
0.8218262195587158,2703.0,2531.0,735.0,4095.0,558.0
0.8219878673553467,2353.0,2451.0,784.0,4095.0,3906.0
0.8280160427093506,2589.0,2400.0,763.0,4095.0,3278.0
0.8281970024108887,2704.0,2315.0,845.0,4095.0,791.0
0.8328900337219238,2403.0,2138.0,857.0,4095.0,1895.0
0.8330588340759277,2627.0,2537.0,931.0,4095.0,752.0
0.8389160633087158,2633.0,2338.0,1738.0,4095.0,4095.0
0.839083194732666,2713.0,2245.0,1798.0,4095.0,943.0
0.8448929786682129,2486.0,1838.0,1891.0,4095.0,821.0
0.8451740741729736,2658.0,2530.0,1870.0,4095.0,3110.0
0.8499331474304199,2712.0,2519.0,1871.0,4095.0,917.0
0.850114107131958,2523.0,2480.0,1878.0,4095.0,2061.0
0.8558759689331055,2499.0,2529.0,833.0,4095.0,470.0
0.8560409545898438,2687.0,2507.0,907.0,4095.0,3067.0
0.8608479499816895,1903.0,2485.0,982.0,4095.0,2246.0
0.8610498905181885,2559.0,2416.0,1070.0,4095.0,747.0
0.8669180870056152,2704.0,2369.0,1212.0,4095.0,1305.0
0.8671140670776367,2321.0,2227.0,1265.0,4095.0,506.0
0.8718340396881104,2307.0,2451.0,1615.0,4095.0,3569.0
0.87204909324646,2589.0,2353.0,1622.0,4095.0,769.0
0.8777868747711182,2719.0,2291.0,1684.0,4095.0,468.0
0.878007173538208,2416.0,2125.0,1610.0,4095.0,4095.0
0.8827579021453857,2643.0,2512.0,1680.0,4095.0,887.0
0.8829572200775146,2731.0,2498.0,1258.0,4095.0,2021.0
0.8831419944763184,2717.0,2187.0,879.0,4095.0,487.0
0.8888652324676514,2468.0,1653.0,870.0,4095.0,4095.0
0.8890740871429443,2657.0,2483.0,959.0,4095.0,3136.0
0.8949429988861084,2721.0,2480.0,1218.0,4095.0,784.0
0.8951981067657471,2507.0,2432.0,1319.0,4095.0,1447.0
0.8999850749969482,2685.0,2480.0,1529.0,4095.0,1069.0
0.9001920223236084,2686.0,2461.0,1525.0,4095.0,3551.0
0.9058351516723633,2111.0,2451.0,1645.0,4095.0,754.0
0.9060430526733398,2559.0,2363.0,1623.0,4095.0,1048.0
0.9109640121459961,2719.0,2297.0,1762.0,4095.0,4095.0
0.9111690521240234,2338.0,2175.0,1741.0,4095.0,2025.0
0.9170939922332764,2304.0,2395.0,689.0,4095.0,816.0
0.9172940254211426,2559.0,2319.0,721.0,4095.0,708.0
0.9218740463256836,2700.0,2238.0,768.0,4095.0,3908.0
0.922065019607544,2395.0,2071.0,813.0,4095.0,3298.0
0.9299321174621582,2638.0,2479.0,910.0,4095.0,663.0
0.9301440715789795,2718.0,2443.0,1085.0,4095.0,1299.0
0.9329092502593994,2729.0,2096.0,1837.0,4095.0,1360.0
0.9331490993499756,2448.0,1840.0,1868.0,4095.0,4095.0
0.9388840198516846,2645.0,2441.0,1808.0,4095.0,785.0
0.9391200542449951,2704.0,2416.0,1809.0,4095.0,656.0
0.9449338912963867,2512.0,2366.0,1799.0,4095.0,3714.0
0.9453818798065186,2698.0,2277.0,1808.0,4095.0,1799.0
0.9499390125274658,2672.0,2414.0,829.0,4095.0,2927.0
0.950171947479248,1913.0,2382.0,771.0,4095.0,699.0
0.9559299945831299,2549.0,2299.0,771.0,4095.0,1815.0
0.9561400413513184,2678.0,2222.0,817.0,4095.0,4095.0
0.9609229564666748,2274.0,2060.0,854.0,4095.0,645.0
0.9611730575561523,2547.0,2284.0,965.0,4095.0,1714.0
0.9668712615966797,2559.0,2221.0,1575.0,4095.0,1302.0
0.9670670032501221,2704.0,2105.0,1424.0,4095.0,4095.0
0.9718842506408691,2410.0,1517.0,1535.0,4095.0,1015.0
0.9720709323883057,2634.0,2421.0,1535.0,4095.0,634.0
0.9780020713806152,2703.0,2397.0,1640.0,4095.0,2559.0
0.9781708717346191,2480.0,2338.0,622.0,4095.0,1719.0
0.9828529357910156,2459.0,2418.0,619.0,4095.0,2346.0
0.9830141067504883,2643.0,2399.0,669.0,4095.0,658.0
0.9887900352478027,2176.0,2355.0,691.0,4095.0,1809.0
0.9889380931854248,2515.0,2273.0,706.0,4095.0,4095.0
0.9947779178619385,2673.0,2197.0,704.0,4095.0,666.0
0.9949190616607666,2224.0,2031.0,987.0,4095.0,2025.0
0.9950301647186279,2224.0,2313.0,1259.0,4095.0,769.0
0.9998769760131836,2539.0,2224.0,1229.0,4095.0,4095.0
1.0000081062316895,2674.0,2112.0,1312.0,4095.0,1781.0
1.0058751106262207,2348.0,1862.0,1305.0,4095.0,605.0
1.0059950351715088,2559.0,2407.0,1311.0,4095.0,2006.0
1.010848045349121,2694.0,2246.0,609.0,4095.0,627.0
1.0109589099884033,2697.0,1987.0,1941.0,4095.0,4095.0
1.0168230533599854,2395.0,2324.0,1781.0,4095.0,649.0
1.0169391632080078,2615.0,2389.0,1808.0,4095.0,849.0
1.0218489170074463,2688.0,2365.0,1724.0,4095.0,4095.0
1.0219700336456299,2469.0,2325.0,1708.0,4095.0,2544.0
1.02785325050354,2450.0,2398.0,1234.0,4095.0,722.0
1.0279760360717773,2642.0,2363.0,1283.0,4095.0,573.0
1.0327870845794678,1811.0,2332.0,1445.0,4095.0,3316.0
1.0329110622406006,2501.0,2261.0,1355.0,4095.0,4095.0
1.0389950275421143,2663.0,2160.0,1282.0,4095.0,594.0
1.0391180515289307,2212.0,1990.0,1243.0,4095.0,898.0
1.0450799465179443,2139.0,2241.0,1575.0,4095.0,2263.0
1.0452079772949219,2519.0,2138.0,1665.0,4095.0,4095.0
1.0497920513153076,2646.0,1952.0,1775.0,4095.0,670.0
1.0499069690704346,2336.0,2402.0,624.0,4095.0,534.0
1.0557241439819336,2583.0,2375.0,634.0,4095.0,3699.0
1.055845022201538,2668.0,2356.0,627.0,4095.0,2554.0
1.0608270168304443,2691.0,1458.0,1214.0,4095.0,1907.0
1.0609428882598877,2416.0,2373.0,1606.0,4095.0,606.0
1.0668082237243652,2682.0,2361.0,1525.0,4095.0,1837.0
1.0669310092926025,2672.0,2316.0,1514.0,4095.0,4095.0
1.071800947189331,2421.0,2234.0,1510.0,4095.0,875.0
1.07191801071167,2634.0,2171.0,1163.0,4095.0,3504.0
1.077789068222046,2608.0,2335.0,1655.0,4095.0,640.0
1.0779139995574951,1883.0,2284.0,1858.0,4095.0,4095.0
1.0828020572662354,2462.0,2190.0,1853.0,4095.0,1293.0
1.0829980373382568,2652.0,2080.0,1912.0,4095.0,586.0
1.0887260437011719,2274.0,1889.0,609.0,4095.0,1571.0
1.08884596824646,2535.0,2262.0,1189.0,4095.0,482.0
1.0948171615600586,2487.0,2163.0,1111.0,4095.0,3605.0
1.0949652194976807,2671.0,2001.0,1174.0,4095.0,656.0
1.099735975265503,2338.0,2025.0,1262.0,4095.0,594.0
1.1000242233276367,2583.0,2333.0,1345.0,4095.0,4095.0
1.105762243270874,2717.0,2345.0,1285.0,4095.0,3502.0
1.1059200763702393,2661.0,1792.0,1755.0,4095.0,2064.0
1.1107730865478516,2384.0,2352.0,1733.0,4095.0,608.0
1.1109049320220947,2601.0,2333.0,1679.0,4095.0,2032.0
1.1168711185455322,2673.0,2302.0,1648.0,4095.0,4095.0
1.117008924484253,2411.0,2229.0,1622.0,4095.0,651.0
1.121690034866333,2614.0,2154.0,1729.0,4095.0,3180.0
1.121809959411621,2628.0,2299.0,848.0,4095.0,689.0
1.1277620792388916,1855.0,2245.0,816.0,4095.0,4095.0
1.1279151439666748,2515.0,2114.0,866.0,4095.0,2724.0
1.1327271461486816,2651.0,2084.0,967.0,4095.0,630.0
1.1328599452972412,2265.0,1820.0,1057.0,4095.0,1535.0
1.1329841613769531,2512.0,2342.0,1199.0,4095.0,746.0
1.1388051509857178,2542.0,2125.0,1833.0,4095.0,4095.0
